"Homo_cov","Homo_len","Heter_cov","Heter_len","Asym_cov","Asym_len","Bimo_cov","Bimo_len","Bimo-fix_cov","Bimo-fix_len"
1,29.3264660289741,1,46.6673429361111,1,19.4196790772794,0,19.7547122321813,1,17.3129927310384
1,6.18950539304981,1,12.6635000932161,1,10.7143056978093,1,21.4913902306148,1,17.8655350522418
1,10.0211039696997,0,15.9466297470129,1,6.36161900807428,0,21.4913902306148,1,17.3129927310384
1,9.43162726559971,1,15.9466297470129,1,12.0535939100355,1,23.8793224784609,1,17.128811957304
1,8.98951973752473,1,25.7960187084031,1,10.7143056978093,1,21.708474980419,1,18.0497158259762
1,9.91363107485502,1,26.0405766600223,1,12.549826982288,1,42.4370914498807,1,42.5557316869291
1,7.96340856832616,1,11.9645892762265,1,14.6809296773935,1,22.1781784461688,1,17.3216797318656
0,9.91363107485502,0,11.9645892762265,1,9.7083567221473,1,20.2589130037119,1,17.9632234256384
1,5.03807480853288,1,16.6565850708251,1,12.3130377939429,1,23.2444370253115,1,16.6801360380928
1,6.50074168842952,1,23.4599789729931,1,18.2327675025693,1,21.1119198670261,1,17.7493755277142
1,6.19449947839781,1,9.42791368166845,1,11.8699459751693,1,24.1441752683493,1,17.2430339456028
1,10.9594990771654,1,23.721847328069,1,13.8482703043642,1,24.8211147618544,1,17.4435343403191
1,8.89466591769942,1,16.7269436287666,1,6.50020851021176,1,20.5338313029887,1,18.0450355244681
1,31.6078306718247,1,60.5211233113555,1,11.5873282138557,1,23.4672357748442,1,17.6440347350354
1,7.78283267798699,1,20.6805848501114,1,8.19591507809308,1,20.0825383073186,1,17.2430339456028
1,10.4453882621528,1,15.2527360617102,1,5.59335434120933,1,19.5196290746084,0,17.4797621954519
1,5.47139385160385,1,17.159328069424,1,7.23845855921207,1,19.9632570081223,1,17.4797621954519
1,13.5955847221671,1,22.3343635189328,0,7.89650024641317,1,44.1409793846259,1,36.615501862052
1,13.2639850947972,1,15.5251063485265,0,5.92237518480988,0,21.9595827089345,1,17.1117672018635
1,8.45579049793322,1,17.4316983562402,1,10.5286669952176,0,20.628698908393,1,17.1117672018635
1,7.34576862550579,1,15.6269176556186,1,23.5495918894807,1,20.0618694218116,1,16.7408943356197
