cov_n100,len_n100,cov_n200,len_n200,cov_n300,len_n300,cov_n500,len_n500,cov_n800,len_n800,cov_n1200,len_n1200,cov_n1500,len_n1500
1,17.19925495,1,15.2184121,1,10.81559451,1,16.30576345,0,17.463758,1,15.73934457,1,10.79667079
1,15.88515757,1,10.68267404,1,10.60646514,1,18.34288831,1,10.64502403,1,10.09024268,1,15.95404391
1,19.40583492,1,11.58887437,1,9.642495146,1,10.51130544,1,14.72299382,1,9.558880846,1,17.17777932
1,20.47097762,1,21.71850345,1,18.49354339,1,15.03469363,1,10.04780162,1,10.889082,1,10.38686278
1,30.03237894,1,20.07657926,1,10.60620164,1,10.90895487,1,11.41966297,0,10.01764272,1,14.48544318
1,21.92937925,1,11.82187554,1,11.48342703,1,9.827299631,1,9.513202211,1,13.96344282,1,17.7481275
1,27.23066777,1,13.47283631,1,9.820928014,0,10.49330626,1,14.73028354,1,9.559370871,1,16.1072981
1,30.97199212,1,10.43580336,1,18.20833342,1,10.19455882,1,15.40733536,1,10.52927988,1,9.863253902
1,13.17494862,1,18.69775804,1,19.70048705,1,11.51053032,1,10.88521192,1,10.49451436,1,10.42330851
1,23.12762705,1,14.40748131,1,11.38982889,1,14.87521068,1,11.18612595,1,9.497732762,1,11.07545446
1,29.65396431,1,20.50729852,1,10.44376797,1,10.55816621,1,10.1922634,1,9.86167884,1,9.905204978
1,15.0135593,1,19.00289943,1,14.19922974,1,11.02662204,1,14.62673221,1,10.48587137,1,10.59558358
1,21.33043781,0,24.84191592,1,10.10370966,1,9.424120063,1,10.38048134,1,10.1701139,1,11.04675243
1,27.80260382,1,19.66106797,1,10.39505852,1,14.72934785,1,14.3886711,1,15.53362481,1,10.46905578
1,13.2890057,1,14.0992375,1,14.75086676,1,10.86728156,1,10.20859436,1,10.90102153,1,14.88674336
1,14.28649971,1,11.0579058,1,11.39345992,1,10.4199965,1,9.484266169,1,9.472379893,0,9.46511672
1,30.71710918,1,14.27776042,0,9.598368591,1,16.0825023,0,10.3056017,0,15.66015242,1,14.90050681
1,19.35947335,1,13.09684291,1,14.11975165,1,10.62345768,1,9.793196856,1,9.965094736,1,10.17447305
1,28.37234822,1,10.78617553,1,21.00650284,1,10.53247587,1,10.35187807,1,9.927807136,1,15.84853202
1,19.80980099,1,11.95386082,1,10.33694189,1,10.59570175,1,15.92031074,1,11.26983174,1,10.40165203
1,27.47379967,1,16.76422581,1,16.22936125,1,19.67391195,1,15.34486262,1,9.446118021,1,16.29969337
1,25.45354481,1,16.20218363,1,14.19462644,1,10.55100647,1,12.63632678,1,10.14148916,1,16.14083054
1,29.74912392,1,19.15365856,1,17.35130323,1,10.00324987,1,15.18503808,1,10.58473544,1,15.53099024
1,21.72195564,1,15.67994073,1,11.06967703,1,14.19829323,1,10.46957768,1,9.964519387,0,10.40583793
1,22.34277917,1,16.21425606,1,17.43464274,1,9.444867534,1,10.62507099,1,15.45300434,1,11.05010722
1,26.84016962,0,10.81730577,1,12.97948353,1,13.95350591,1,11.82054205,0,10.10977711,1,10.05655642
1,24.49273562,1,17.3984902,1,15.89249715,1,10.50013136,1,9.892759298,1,11.17509539,1,10.74528815
1,25.07785835,1,14.42302326,1,11.05238655,1,11.26519095,1,10.73740295,1,16.25611066,1,15.34030701
1,20.24460059,0,14.95834387,1,30.08342248,1,13.70670828,1,11.23605075,0,11.22837278,1,9.297108513
1,19.60066374,1,14.10007415,1,10.81306835,1,8.946957924,1,9.816947001,1,10.50735008,1,10.67354577
1,25.15529716,1,15.14248212,1,15.53450706,1,10.82156574,1,14.33515934,1,10.20910922,1,10.0535547
1,26.26183889,1,16.79497884,1,10.35366876,1,11.32113149,0,9.681415477,1,10.30109025,1,10.83126377
1,13.43131433,1,18.70385089,1,20.10258128,1,14.85341942,1,21.20546199,1,9.865859935,1,14.96390068
1,26.18683927,1,12.74505656,1,10.05315727,1,10.56942653,0,9.897880493,1,10.12589454,1,15.58957123
1,26.5681705,1,19.50374038,1,11.35739227,1,13.66553998,1,10.13774483,1,15.4240796,1,10.75370443
1,25.56024937,1,11.0316528,0,14.07531547,1,16.15855033,1,15.22434283,1,16.59280873,1,10.47633365
1,30.0602892,1,10.98971515,1,13.95920461,1,9.761536908,0,10.19575273,0,10.38136957,1,15.15085939
1,18.65650811,1,13.84486245,1,17.62930838,1,12.44735267,1,9.935113415,1,9.853220782,1,15.75760526
1,27.67283773,1,14.90165151,1,11.76200387,1,10.30510963,1,9.659823684,1,20.62192284,0,10.22024766
1,28.26168059,1,10.67335786,1,10.3544849,1,9.389223184,1,11.00201671,1,10.36896189,1,10.36086345
1,21.84397028,1,24.54565272,1,14.67794871,1,15.19560719,1,11.74516405,1,10.64558835,1,9.741237792
1,12.39680856,1,12.04314322,1,10.71237785,1,11.87753957,1,11.12060716,1,9.72049269,1,14.52510429
1,31.59018201,1,16.09244661,1,16.05323887,1,9.916283466,1,20.2518286,1,11.36451789,1,9.708944954
1,13.30340634,1,11.45512944,1,10.90316288,0,14.31900083,1,10.13871982,1,15.20648736,1,10.25267772
1,21.66817384,1,12.27010856,1,10.68702625,1,14.36164496,1,16.04007123,1,10.54282169,1,9.894898305
1,15.93139497,1,13.2377664,1,11.2999295,1,11.15107864,1,10.67366047,1,9.90895176,1,9.502087297
1,25.57772484,1,12.98962962,1,13.69022713,1,10.61029268,1,10.92289735,1,9.919133524,1,10.43923913
1,29.88080415,1,15.05469938,1,14.59899419,0,20.20013802,1,11.12014732,1,10.13998091,1,10.06151324
1,20.46549394,1,15.27951641,1,10.31619422,1,9.956475075,1,9.672561608,1,10.35861922,1,9.535935994
1,21.93992967,1,15.81529307,1,10.83775384,1,9.743289871,1,9.777626687,1,11.27276625,1,9.426317702
1,27.66625845,1,12.24686701,1,13.79657776,1,10.42817554,1,14.31527877,1,10.63802475,1,9.792095096
1,25.55147527,1,15.64234553,1,10.11439102,0,13.45497484,1,10.86839126,1,10.70518117,1,10.55525429
1,24.40431584,1,16.42061131,0,14.22125389,1,10.44080696,1,11.92837371,1,9.486337065,1,10.26877787
1,21.82223413,1,18.04960599,1,17.44935945,1,19.22807336,1,10.17014438,1,15.12651262,1,17.03889261
1,22.87706052,1,11.36288222,0,14.69745164,1,9.961361118,1,9.759409268,1,10.03352488,1,10.66236976
1,24.08429658,1,15.27096568,1,11.10206206,1,9.751840495,1,14.11616893,1,10.48157129,1,10.07705372
1,27.16802355,1,15.00734935,0,12.38259069,1,9.502314218,1,9.392799087,1,23.36030119,1,9.744913483
1,19.0876917,1,10.16153377,1,14.70070035,1,9.591126959,1,9.985221346,1,9.637585554,1,10.59837462
1,20.84051266,1,14.0976307,1,14.99929899,1,15.00870269,1,10.15036235,1,9.363215758,1,9.896966295
1,24.2854121,1,9.907119849,1,14.84338238,1,14.56198634,1,10.10628994,1,15.36524732,1,9.539096765
1,24.75116562,0,11.15201021,1,12.93364869,1,9.572737289,1,9.886041819,1,9.880611305,1,10.04569231
1,22.68629148,1,12.67749491,1,10.24616627,1,14.75054707,1,10.54257792,1,10.09465362,1,10.18967772
1,29.38186423,1,16.51491724,1,9.634850748,1,9.535127862,1,16.04269607,1,9.818375752,1,9.362705579
1,23.12278943,1,11.58408141,1,10.33876857,1,18.57203045,1,11.58390541,1,16.14947431,1,10.52239137
1,19.04764101,1,14.92328101,1,11.15681374,1,15.28924227,1,11.17403452,1,10.14412644,1,14.24809152
1,17.709151,1,12.2444532,1,16.91326712,1,11.24091755,1,15.02110289,1,10.79517799,1,9.96759233
1,22.55449375,1,11.80338322,0,10.38053206,1,10.52966216,1,10.61285443,1,10.17104399,1,10.51018525
1,30.79174196,1,17.49300775,1,18.00589748,1,14.08686095,1,9.838616272,0,9.251094873,1,15.7461257
1,19.36117937,1,17.58943469,1,10.60224603,1,15.11753608,1,16.29077555,0,9.855622692,1,10.48380756
1,20.74958497,1,16.8440802,1,10.518535,1,11.4041014,1,10.34713437,1,14.95194371,1,10.34796672
1,18.84528629,1,15.12404719,1,9.517721212,1,16.18360134,1,14.75392957,1,9.965833439,1,15.744032
1,21.96635451,1,18.23636013,1,10.31845754,1,13.84489226,1,9.458158127,1,11.1234974,0,9.95095005
1,17.42271642,1,12.09430385,1,10.24453124,1,9.969475764,1,9.9629353,1,9.589428693,1,15.43254182
1,29.25477624,1,14.49793051,1,14.38565331,1,9.35132461,1,10.30129346,1,16.24173743,1,9.874544838
1,33.28742997,1,11.97792932,1,14.40281886,1,9.343635471,1,9.836337215,1,10.45712741,1,10.7040643
1,34.94216594,1,15.07149642,1,11.6359404,1,13.7355956,1,10.19463705,1,10.48195712,1,11.20376197
1,27.2470559,0,17.06918799,1,13.05833801,1,10.28340535,0,10.20149277,1,9.75667671,1,9.683801926
1,29.85284449,1,23.92315401,1,10.85018032,1,10.33007854,1,14.88499276,1,10.76601663,1,11.56864385
1,18.46176864,1,20.48523985,1,11.87168578,1,10.78529549,1,16.5601187,1,10.76756908,1,10.20947066
1,13.16263063,1,22.39449793,1,15.73304018,1,14.73447607,1,21.00916181,1,16.3331387,1,10.52990215
1,21.48762636,1,22.59400524,1,16.62456325,1,10.11985616,1,9.682511303,1,10.47295162,1,10.02245502
1,24.89623623,1,14.08943408,1,15.51437145,1,14.78051965,1,11.35256402,1,11.6451016,1,10.12590241
1,22.45370507,1,12.05683831,1,15.58921109,1,14.98515579,1,10.63213366,1,15.21983703,1,10.46223978
1,21.66818168,1,12.32547919,1,11.98804963,1,10.15229082,1,10.18275192,1,9.971486754,1,10.52064392
1,20.14060277,1,15.01614512,1,16.74275063,1,15.05197512,1,10.76822745,1,9.481330255,0,9.771053808
1,23.63666517,1,14.14337347,1,14.6711144,1,20.90874222,1,10.46215736,1,10.09128733,1,10.03767916
1,21.66380621,1,11.08451189,1,15.78433693,1,9.971109742,1,10.17201475,1,9.876130004,1,9.92152629
1,28.31389924,1,17.00808416,1,9.656798215,1,10.77944915,1,9.348071706,1,9.59623132,1,16.6245449
1,16.60958461,1,10.2470281,1,13.04676714,1,10.24939817,1,10.47714071,1,10.08942551,1,9.912227975
1,24.67855935,1,15.79874859,1,14.55091475,1,10.62977973,1,9.252838416,1,15.25939729,1,9.973286216
1,17.41534779,1,11.70415421,1,9.417266262,1,10.93610756,1,14.54669874,1,10.47052943,0,15.33910794
1,20.78985089,1,13.52701862,1,15.16743739,1,10.58699088,1,11.00304949,1,9.967905056,1,9.808501189
1,25.13715886,1,14.67159452,1,10.99583771,1,16.14766157,1,10.64297873,0,9.965859525,1,9.891362905
1,25.00311158,1,10.41870513,1,15.78875966,1,15.49893347,1,10.18541649,1,9.884267482,1,10.8023377
1,18.8449894,1,14.59146248,1,15.29080268,1,16.21506569,1,10.04180415,1,9.695529846,1,10.12362933
1,22.6542471,1,14.67039368,1,14.23162183,1,11.27826892,1,9.817377023,1,10.85699587,1,10.4201514
1,22.73266782,1,16.94106994,1,15.35164231,1,10.15266912,1,15.45780818,0,10.13181625,1,11.24922727
1,26.57067071,1,18.93118786,1,13.73168751,1,9.718796399,1,18.35814499,1,10.30215876,1,10.70040077
1,22.46658898,1,20.92194092,1,9.881050909,1,15.61928265,1,9.412336254,1,10.45339766,1,10.14059371
1,18.36332915,1,14.14305761,1,18.04484553,1,16.257885,1,9.761446828,1,15.65775547,1,10.67411023
1,34.26338407,1,15.26461857,1,10.19697703,1,15.30004797,1,10.94641669,1,11.38131114,1,9.721300441
1,29.0929117,1,19.71905073,1,10.68967949,1,14.4590501,1,8.911193654,1,16.53293919,1,10.4009776
1,25.2892116,1,15.47035141,0,10.85538007,1,10.41043876,1,9.711927035,1,11.02998788,1,10.32112368
1,29.36411039,1,11.11312474,1,9.914967053,1,14.91504159,1,10.79557207,1,9.523819677,1,9.992963973
1,22.48745847,1,17.15855242,1,11.04589173,1,15.30159685,1,9.945710865,1,14.65681971,1,10.21910238
1,28.95787124,1,13.33049451,1,10.66272769,1,10.22116475,1,9.798980154,1,11.0414782,1,9.670533656
1,24.8926671,1,15.47138988,1,13.50361033,1,9.39366118,1,14.41814788,1,15.46258011,1,15.67546727
1,31.43486786,1,13.70584003,1,17.08116904,1,19.10885111,1,9.196685418,1,15.74554446,1,10.43986314
1,22.13897008,1,19.06409458,1,20.03887524,0,14.07395364,1,13.58839703,1,10.43935606,1,10.01448327
1,23.52151627,1,19.62578618,1,10.96077023,1,9.704676107,1,14.65762678,0,10.14622853,1,16.56471998
1,18.9545765,1,21.50813479,1,19.58144169,1,10.17247018,1,11.54788083,1,10.61609006,1,9.889229668
1,20.76728288,1,16.92726126,0,15.31391127,1,10.7123336,1,9.965071259,1,15.98439808,1,9.307599378
1,24.89529471,1,14.68976555,1,15.23786726,1,10.46423071,1,10.02643518,1,10.44302828,1,9.333506095
1,28.56875331,0,12.24494977,1,14.96333272,1,10.1646566,1,16.04238097,1,16.63398218,0,9.990922251
1,17.79955854,1,15.01810017,1,14.55403443,1,14.85047766,1,11.34127329,1,14.05698618,1,11.4283593
1,25.06057137,1,10.77689313,1,15.10104784,1,15.56285832,1,10.86370333,1,9.866340669,1,10.3680613
1,13.86697905,1,14.28904533,0,17.33083883,1,9.736316,1,10.13233028,1,14.8062472,1,14.5739476
1,17.62875389,1,18.78244232,1,14.36208099,1,12.16047305,1,10.67811561,1,11.03198973,1,10.31871429
1,27.23175266,1,14.27776917,1,13.41091949,0,16.26780477,1,15.27894257,1,10.46284695,1,10.6645552
1,27.3917382,1,14.2984014,1,10.33872303,1,11.29962428,1,10.36554116,1,9.607008887,1,9.981220823
1,20.40367692,1,13.87989219,1,12.12303087,1,14.80697568,1,11.61744522,1,9.707032116,1,15.26937109
1,23.21996373,1,26.66265751,1,10.74408811,1,15.38956017,1,9.389164958,1,20.29716986,1,10.15951869
1,18.13652087,1,18.77306663,1,11.45553056,1,10.57647227,1,9.877853487,1,10.49748519,1,9.715494374
1,21.41619911,1,16.89972801,1,10.09945193,1,10.55063945,1,15.44718134,1,11.04751081,1,10.62805556
1,24.57609857,1,18.68651317,1,9.627448482,1,15.31740791,1,9.282176908,1,15.1206098,1,10.4868327
1,28.59384171,1,12.75048446,1,16.72833529,1,11.20935402,0,9.578868006,0,10.57729524,1,10.62495757
1,21.74403239,1,17.73010471,1,11.59786776,1,8.857930848,1,11.02402289,1,11.29478488,1,11.16215805
1,18.06705557,1,21.84201918,1,9.580744889,1,14.17509918,1,10.4294766,1,9.977398305,1,9.689353456
1,27.02539727,1,22.73631923,1,14.63863732,1,12.67983468,1,9.750289901,1,9.324485952,1,14.79159853
1,26.7603234,1,9.963476241,1,14.60347054,1,9.676722174,1,9.636850006,1,9.752872817,1,10.08359099
1,25.90765877,1,21.26605676,1,14.9281469,1,10.2091932,1,9.772720842,1,10.49148895,1,14.80810139
1,16.55505213,1,14.49997244,1,10.53116431,1,20.39820877,1,11.43701236,1,9.754002143,1,9.968047922
1,24.09511599,1,11.76345597,1,15.94358042,1,9.41385986,0,9.815057911,1,9.978499203,1,18.97576257
1,21.13685628,1,13.68964111,1,11.70824184,1,10.68534446,1,9.926791243,1,10.11720696,1,9.12956458
1,22.55842572,1,15.21788458,1,10.35957554,1,9.717424759,1,9.407821765,1,14.487025,1,10.62560902
1,32.53364643,1,20.23254931,1,14.6400923,1,10.63428468,1,9.863060737,1,11.11594628,1,10.05219676
1,25.37303877,1,21.07175792,1,14.7536109,1,10.15936484,1,9.311543415,1,10.25458943,1,10.62986707
1,25.34354428,1,11.87630104,1,9.955876996,1,10.52390817,0,11.178387,1,10.07147981,1,10.26756424
1,30.031422,1,17.83875067,1,17.23383995,1,10.09882974,1,10.75056041,1,10.57728581,0,9.882849666
0,27.66971335,1,16.35001746,1,11.90249365,1,26.36019159,1,14.34187938,1,10.12564584,1,9.831848822
1,31.40214389,1,18.49567775,1,11.10696712,1,14.00564092,1,15.48702894,1,10.38981271,1,9.489544264
1,24.98794637,1,16.48100091,1,10.41250525,1,15.10382443,1,9.741502994,1,10.17501183,1,9.796521874
1,21.06563549,1,14.92594086,1,15.15705049,1,10.11234733,1,10.20491286,1,14.60248482,1,10.78716927
1,25.55270835,1,20.01436178,1,10.03096606,0,9.246621809,1,10.21810986,1,10.53541342,1,11.14116253
1,20.47751803,1,11.16764413,1,16.68127963,1,15.14152799,1,11.23884171,1,9.775724658,1,10.1371558
1,25.50794866,1,19.48175206,1,10.47951567,0,9.848662894,1,10.16365977,1,16.07303182,1,10.47672866
1,26.64970139,1,11.41252005,1,11.0373475,1,11.71819825,1,9.884170537,1,11.93924014,1,9.966889075
1,25.6972846,1,18.84858776,1,15.39950564,1,14.80307541,1,10.69610482,1,10.21926724,0,9.9140322
1,32.77276172,1,11.773938,1,15.15868228,1,10.54386773,1,15.07499317,1,16.05212959,1,10.68513317
1,21.13453255,1,16.19397709,1,9.583791938,1,11.31804056,1,10.74429468,1,9.56745368,1,15.84292447
1,17.32610055,1,17.61462421,1,14.44771567,1,15.20213158,1,10.49506593,1,10.38889496,1,9.556553198
1,25.78184431,1,10.95387968,1,10.65349411,1,11.30816141,1,15.22416804,1,10.44589165,0,9.792070861
1,29.15498986,1,11.35368762,1,20.16412186,1,10.54079666,1,14.22407215,1,9.517633424,1,9.769496905
1,18.994308,1,16.81820033,1,11.47268555,1,18.51919462,1,10.20165372,1,16.149343,1,15.18352532
1,24.27475056,1,14.85084795,1,10.66560835,0,10.36726769,1,14.47020995,1,9.230398258,1,10.52833263
1,29.39632677,1,14.20668164,1,14.83252081,1,13.82353141,1,9.387144685,1,10.46489147,1,10.43054339
1,24.60877945,1,11.41107303,1,16.21006235,0,9.185087441,1,15.11487476,1,10.70330741,1,9.796569374
1,25.73236872,1,10.85203581,1,17.50819576,1,11.29160362,1,9.920914724,1,10.54153117,0,9.704308743
1,21.60783928,1,14.83830947,1,11.91410262,1,16.52228486,1,15.0300583,1,15.19711021,1,10.39470226
1,26.00041385,1,15.46476813,1,10.83338703,1,11.90137815,0,9.500893675,1,10.17525018,1,10.31043675
1,10.45880408,1,13.03549478,1,21.22965532,1,10.33332446,1,13.99285983,1,16.26610441,0,9.457143727
1,21.95402684,1,14.42187559,1,10.38600336,1,11.94394605,1,9.44939315,0,9.311880477,1,10.53298213
1,13.28816439,1,12.68290691,1,11.13763546,1,10.55770139,1,9.77752179,1,16.79431635,1,15.19650635
