"Homo_cov","Homo_len","Heter_cov","Heter_len","Asym_cov","Asym_len","Bimo_cov","Bimo_len","Bimo-fix_cov","Bimo-fix_len"
1,6.6737511703537,1,14.792116379398,1,8.96026567592206,0,22.7606728042809,1,17.2763550896502
1,8.96225939007692,1,12.5415665010207,0,7.92596219173562,1,21.652835868652,1,17.2763550896502
1,7.4517940886336,1,15.1052069329189,1,7.44600969698666,0,21.8160924162651,1,17.2763550896502
1,7.24230905852131,1,10.1985660018411,1,8.7248248454501,1,21.7709369243766,1,17.2763550896502
1,10.5208380518004,1,17.8818901868987,1,7.59931908257882,1,19.0501225171486,1,17.2763550896502
1,7.95528160684814,1,20.5840498628349,1,7.05979402837812,1,23.5668009090746,1,17.2825499312249
1,7.58333508866808,1,20.370795578264,1,10.1900544726684,1,23.4825348257603,1,17.2825499312249
0,9.22505427955092,0,24.0891364197436,1,8.2712800721725,1,21.3618272858859,1,17.2825499312249
1,3.83210737436854,1,3.99760810249363,1,7.42174180375453,1,21.5242063681319,1,17.2825499312249
1,5.37399192861211,1,8.42643222147275,1,9.91953975079917,1,19.1679098107866,1,17.2825499312249
1,6.82285607278205,1,13.2005712471743,1,10.3691382183905,1,19.6564488307769,1,17.2748620757956
1,7.1911897039928,1,14.4693988365196,1,7.81660606216064,1,18.0460333754738,1,17.2748620757956
1,5.8480871113156,1,7.17539683824831,1,9.18053612875743,1,21.0415557442972,1,17.2748620757956
1,11.1508817139456,1,14.0044045525805,1,7.96248892675258,1,19.4211244912914,1,17.2748620757956
1,4.68188830238689,1,5.96823436758656,1,10.717748719246,1,20.9264172552465,1,17.2748620757956
1,6.86308225715826,1,14.5103925870372,1,8.70569037608212,1,19.8357846755721,0,17.2883097249432
1,4.14015104284006,1,7.97325126039962,1,7.65509462267238,1,20.1882961406054,1,17.2883097249432
1,7.4934881476512,1,21.9842459533447,0,9.12803848095932,1,22.2372768488269,1,17.2883097249432
1,6.67359186072203,1,17.3096679317666,0,10.059556055493,0,20.4677481397475,1,17.2883097249432
1,7.65124074911444,1,14.9940477720074,1,7.94891224514401,0,19.9430901847555,1,17.2883097249432
1,5.20295864892815,1,12.1855118454151,1,11.7153660739084,1,21.5230373752338,1,17.2842172552097
1,6.97577872632831,1,11.7353455019373,1,10.5375451993382,1,19.0352432034922,1,17.2842172552097
1,6.15674204167732,0,10.5870425604348,1,7.89514953626393,1,19.723988134922,1,17.2842172552097
1,4.97816357856648,1,11.9216993899345,1,10.9028157044664,1,22.1533999251579,1,17.2842172552097
0,7.31357746372873,1,21.9983146693321,1,6.9493744639086,1,20.5400464385628,1,17.2842172552097
1,9.06149330985951,1,21.0646766879623,1,7.65285217902124,1,18.906994866911,1,17.2811660295106
1,5.44559607823439,1,6.91584484688672,1,7.80628502716899,0,21.4060748137819,1,17.2811660295106
1,10.7779553071901,1,28.2150298248188,1,8.15549504862114,1,21.0346243278357,0,17.2811660295106
