cov_n100,len_n100,cov_n200,len_n200,cov_n300,len_n300,cov_n500,len_n500,cov_n800,len_n800,cov_n1200,len_n1200,cov_n1500,len_n1500
1,31.49133049,1,22.32769272,1,15.85871648,1,11.00292362,1,9.122086529,1,20.75029316,1,15.63121784
1,35.25554694,1,24.22938481,1,16.44574104,1,20.54597393,1,9.847302974,1,17.64596329,1,9.758924935
1,25.5472228,1,21.28870189,1,23.57670841,1,7.493764267,1,4.764492342,1,17.02544252,1,12.70877974
1,32.94688627,1,29.91906854,1,24.63093105,1,11.60267331,1,17.36676448,1,9.222670331,1,13.39974291
1,35.5676524,1,12.17370431,1,17.80172312,1,13.28991476,1,10.21552779,0,5.885379012,0,6.462500544
1,35.13992813,1,26.04502519,1,18.47786049,1,9.548966242,0,7.267621635,0,15.17880327,1,5.887066967
1,33.53403679,1,18.48514574,1,16.63367512,1,9.856992661,0,5.477970797,1,11.29528645,1,9.98874241
1,27.86954444,1,27.8921097,0,15.61088943,1,25.00053477,1,8.505579956,1,13.62693456,0,8.159418793
1,30.26427989,1,21.33138823,1,21.97715541,1,18.77516727,1,20.73682611,1,20.1420083,1,10.46082057
1,28.79889813,1,20.87786395,1,21.81400615,1,20.33451168,0,7.772212885,1,13.70740625,1,6.665742216
1,29.79291829,1,26.49599348,1,20.8373912,1,14.98096111,1,20.35901815,1,5.230210747,1,11.12345166
1,37.22404415,1,24.18722122,1,19.58199436,1,20.03547212,1,21.63889162,1,5.088416937,1,13.01912376
1,35.25551188,1,24.10975392,1,18.67736903,1,20.1212638,1,15.60597186,1,41.7069452,1,14.13966899
1,31.54870545,1,22.1007058,1,22.13762903,1,13.59528185,1,12.24801342,1,39.44976829,1,8.793483252
1,36.48190938,1,24.46419962,1,25.28328331,0,11.81391512,1,5.473588527,1,20.44836152,1,9.886319026
1,24.49072062,1,21.89396378,1,25.12935677,1,22.69434496,1,15.53940891,1,14.765022,0,8.513755397
1,35.87673631,1,21.99628079,1,24.26591304,1,22.3993784,0,10.18153149,0,9.296401191,1,12.83464083
1,35.99429849,1,27.61341745,1,22.81057638,1,18.92129855,1,14.61988821,1,7.68231232,1,6.091143632
1,34.5985203,1,20.78544251,1,19.61012837,1,18.37174814,0,13.79771509,1,18.20690083,1,9.247759461
1,28.86027975,1,24.38543853,1,15.35559353,1,19.19046665,1,4.818378807,1,7.455515073,1,6.295176949
1,28.42582255,1,27.53114644,1,18.07751075,1,15.25838169,1,5.151313534,1,6.686415696,1,10.92873943
1,36.06019698,1,24.29470093,1,19.44531816,1,11.47151372,1,18.97269371,1,20.14725165,1,17.36334108
1,36.9214593,1,24.9906262,1,23.5711053,1,12.35834148,0,17.24807728,1,18.45482352,0,11.62543128
1,29.2461138,1,23.47025454,1,9.836955775,1,24.11105724,1,12.568037,1,9.262670367,1,8.903038303
1,35.66241481,1,28.30895059,1,20.64355844,1,12.23171475,0,11.87210622,1,11.37146864,1,10.39050832
1,35.08016421,1,25.37826088,1,15.41932294,1,15.47730112,1,21.62883809,1,9.025261223,1,10.47261763
1,36.05092723,1,17.37399556,1,11.17162302,1,16.25663764,1,26.55451054,1,4.654931085,1,18.2661645
1,35.55882146,1,24.58414628,1,22.81892642,1,9.096959764,1,12.23239927,1,13.7126587,1,13.24499677
1,25.30451275,1,21.62492138,1,30.04129218,1,18.02279298,0,9.425550384,1,16.6989886,0,11.54789797
1,31.62597496,1,20.98833932,1,16.70973624,1,14.33272834,1,8.441278668,1,8.177931836,1,15.12879117
1,25.44301698,1,24.53016488,1,37.27495444,1,22.47700883,0,14.00173726,1,10.49109632,1,11.84371025
1,33.48874576,1,21.03746045,1,15.39470229,1,11.71329621,0,5.915315065,1,17.20460948,1,8.270272681
1,36.96337919,1,17.21497634,1,22.44643618,1,11.63310952,1,13.50017229,1,12.15078215,0,11.79264089
1,35.72582158,1,21.65795584,1,21.85911171,1,22.01153053,1,22.68232368,1,20.39033854,1,9.051810568
1,32.3758911,1,21.30824745,1,15.45188526,1,14.21082052,1,13.34117249,1,4.699754244,1,9.829452277
1,33.289703,1,27.21042424,1,25.82307665,0,10.7501336,1,14.48864153,1,23.15443136,1,10.81034643
1,33.72410546,1,21.2924928,1,13.01787264,1,14.2515926,0,18.28100279,1,5.578369143,1,8.740443075
1,25.86532744,1,25.03728169,1,18.19208186,1,14.24269448,0,9.513970562,0,10.97204181,1,9.805673892
1,35.21584786,1,19.54704538,1,34.38928888,1,18.91806927,1,8.484597206,1,22.7901938,1,14.63570106
1,37.44698552,1,29.87319457,1,13.41907005,1,10.19520666,1,4.756106509,1,4.762682277,1,11.57996062
1,25.61619597,1,29.60202171,1,27.16664332,0,11.54369514,1,23.2927984,1,8.950079404,1,13.34035038
1,32.8824418,1,20.02803216,1,23.27901878,1,10.28470713,1,11.36820234,1,17.14284818,1,14.85061366
1,31.1166785,1,24.53792414,1,39.24425139,1,16.86769607,1,18.42301132,1,11.2708277,1,14.80892088
1,29.16932337,1,37.71854615,1,24.14523474,1,10.89288277,1,5.648465793,1,10.99224768,1,9.477496622
1,26.90661071,1,27.82888112,1,14.38817008,1,16.918497,1,18.42450371,1,7.272165914,1,15.17236302
1,34.70021671,1,37.70498955,1,13.57046022,1,14.9849394,1,13.31343281,1,13.72234548,0,8.584689339
1,27.08714458,1,32.62273535,1,5.509610578,1,12.4220585,1,11.35533736,1,10.52321101,1,6.049156973
1,35.82266287,1,26.24305053,1,16.26019069,1,10.56557818,1,14.97560821,1,6.359104082,1,14.84782542
1,34.29432677,1,20.76848864,1,12.04425888,1,14.00320596,1,16.60852517,1,6.480772644,1,14.24931911
1,30.73694455,1,26.24676151,1,13.97379868,1,14.21064273,1,13.0447892,0,13.67977911,1,9.606538999
1,31.73402589,1,26.59726841,1,23.82000079,1,17.14430519,1,17.1361539,1,14.40907521,1,9.955539823
1,27.86737444,1,16.56451961,1,16.07212221,1,12.75530632,1,13.36321693,1,9.556175274,1,20.94680936
1,24.73957066,1,16.91238724,1,38.00931069,1,15.03625598,1,15.95704279,1,8.391806207,1,4.186876133
1,33.64936336,1,28.46578531,1,10.43250747,1,18.85228138,1,17.47665787,0,4.389299942,1,8.746472719
1,25.52844679,1,17.50874118,1,18.69911725,1,41.09526601,1,16.00183247,1,8.932051301,1,8.388294144
1,28.27770815,1,28.59864817,1,18.74382286,1,13.66870344,1,19.26088698,1,4.587524025,1,16.23833028
1,31.07884343,1,22.67831216,1,8.547619181,0,10.50647239,1,18.25238011,1,9.959972592,1,10.33865511
1,35.61452118,1,22.21390233,1,12.02964664,1,13.89238077,0,11.05119391,0,10.30149629,1,13.20683523
1,26.43960703,1,18.63871651,1,12.52849206,1,6.243837233,1,12.17052977,1,11.69718996,1,6.945200299
1,37.49550859,1,23.88381968,1,18.93388214,1,12.27623659,1,17.10824526,0,5.478372556,1,13.9249254
1,33.89211316,1,20.28016256,1,10.19251863,1,20.3796097,1,16.09169909,1,9.562587404,1,12.46031132
1,31.42327971,1,27.5451718,1,25.8664782,1,10.96206069,1,11.84079893,1,12.26230491,1,8.709906244
1,25.49232044,1,20.983146,1,17.04398494,0,11.10866783,1,13.42177051,0,13.95131685,1,15.15838404
1,36.67496566,1,18.29747162,1,19.02116451,1,7.531225382,0,8.840151284,1,12.72029244,1,19.20758949
1,37.56507632,1,21.54555435,1,23.23017909,1,11.47704956,1,18.62116937,1,14.11439704,1,6.238566622
1,25.25906162,1,21.59807321,1,14.50301079,0,10.35058907,1,16.42310776,1,6.791987869,0,11.7470893
1,33.4766029,1,21.0201282,1,22.51252031,1,14.59711152,1,15.76506362,1,8.828590095,1,18.68403421
1,29.3666333,1,29.77124349,1,36.56069913,1,19.60151122,1,10.24966515,1,10.60458058,1,7.633358855
1,31.54623916,1,24.43375449,1,16.57456433,1,10.42677551,0,13.66312369,1,13.83498306,1,7.53824702
1,31.69495025,1,17.17179652,1,28.30488613,1,14.26315955,1,11.99296894,1,18.45323736,1,14.75217313
1,33.5637166,1,30.56667267,1,37.95485661,1,15.18194264,1,15.70393546,0,10.95912525,1,6.43362592
1,30.35277156,1,23.78677326,1,11.13447565,1,18.96946148,1,11.03192765,1,8.785933,1,9.711572893
1,31.31132582,1,25.89830542,0,14.50318846,1,18.87823436,1,6.989315343,0,14.43163389,1,17.41150598
1,26.60910968,1,24.62697145,0,12.93128055,1,21.69181338,1,15.21992725,1,12.19829482,1,16.64101867
1,33.01311633,1,29.31120327,1,22.86841162,0,17.1340072,1,21.8726692,1,5.052724059,0,8.055705785
1,27.42660392,1,27.10162611,1,36.07029171,1,19.78815838,1,11.08697074,1,19.08519217,1,14.70391646
1,34.70482772,1,28.54270711,0,14.80170645,1,22.37830553,0,8.518295474,1,7.519496792,1,5.610818311
1,32.49437319,1,23.70173683,1,36.84853848,1,20.8895399,0,15.62031692,1,4.267802095,1,7.361354842
1,23.0523247,1,24.80702252,1,30.47321925,1,15.48435937,1,15.72914964,1,6.549463447,1,8.822470522
1,27.51568502,1,22.87727979,0,26.78827224,1,15.72913392,1,11.9579308,1,16.42229122,1,6.6884383
1,30.92406702,1,19.15125701,1,16.27991248,1,6.48527564,1,12.98088379,1,11.52854782,1,16.45994495
1,22.97254908,1,22.42765802,1,22.65307186,1,22.72259617,1,10.31122349,1,9.118684638,0,14.39046676
1,36.34911267,1,28.98143287,1,19.96017927,1,16.94608544,1,10.27792724,1,17.64103966,1,5.572262386
1,34.07727912,1,32.99375448,1,24.09572758,1,18.67739873,1,16.24388836,1,14.3393613,1,10.48490471
1,30.25282371,1,21.17368788,1,10.82598566,1,16.92900508,1,20.64674163,1,17.56889851,1,21.61392987
1,29.31907469,1,25.57791681,0,13.21323086,1,14.53182829,1,14.3651871,1,11.65259584,1,16.50977398
1,33.81321922,1,24.6662103,1,12.74403757,1,13.87198724,1,9.688733301,1,8.375379005,1,9.757581211
1,37.77037248,1,24.62345747,1,15.54634689,1,14.74980281,1,8.846014379,1,11.82309409,1,6.512465552
1,31.04668808,1,20.30501851,1,7.640152326,1,26.43928443,1,6.13950213,1,13.84798565,1,14.80176879
1,32.78523472,1,30.36305253,1,20.02440492,1,11.8400703,1,17.41393553,1,22.93541651,1,11.63583068
1,26.50292115,1,21.67737316,0,17.84662479,1,14.8236717,1,12.63275987,1,7.765258561,1,10.96919063
1,31.02338472,1,24.5621007,1,14.13773568,1,11.56649886,1,16.42523375,1,33.32968451,1,11.58694875
1,31.30813563,1,22.09005937,1,11.92958274,1,9.097030308,1,9.346935524,1,11.31217069,1,14.61149323
1,34.30673863,1,28.44022104,1,38.23006169,1,18.46646235,1,7.582501915,1,9.153627817,0,13.03493672
1,32.47058738,1,20.04161427,1,8.837794241,1,23.00073691,0,15.35772745,1,11.92837664,1,15.1098879
1,35.02545592,1,23.73772032,1,16.62168688,1,13.9995651,1,10.18996137,1,12.50018692,1,8.609705275
1,27.27708463,1,21.7180712,1,16.78807316,1,6.682297271,1,14.42272826,1,12.17094967,1,8.240921334
1,24.81129559,1,24.15911692,1,14.30164882,1,6.810098296,1,6.637684749,1,5.667660146,1,26.04673808
1,34.52240104,1,20.30076659,1,29.19819625,1,9.748542133,1,23.18137682,1,7.686193237,0,12.46855579
1,34.33036297,1,20.1067746,1,23.11102565,1,13.58665827,1,17.90814561,1,7.689908057,1,14.19711091
1,29.84746229,1,21.78867175,1,29.40409129,1,15.66760734,1,16.61819218,1,9.079801337,1,10.02128619
1,35.31109139,1,21.87135304,0,15.21732005,1,13.65070279,1,10.19576415,1,13.86979226,1,12.62833712
1,32.36062037,1,15.22942328,1,11.49989007,1,19.8316407,1,19.88344297,1,12.44773212,1,14.68948465
1,37.96811413,1,21.61569664,1,14.1250812,1,10.39317055,1,15.31506709,1,11.89780147,1,7.580603099
0,36.4130373,1,18.1119766,1,12.68970425,1,22.75072569,1,9.369023954,1,6.302757512,1,5.837901803
1,30.6190365,1,20.41839,1,19.01111742,1,19.04627632,1,10.74765525,1,16.65560393,1,13.22917713
1,36.82677175,1,23.08700893,1,21.23837631,1,27.53721034,1,18.23726076,0,9.79737173,1,6.801405539
1,27.94797272,1,26.24953957,1,18.57229937,1,11.46232489,1,14.37063164,1,4.717264376,1,5.312984262
1,35.78020822,1,19.02032593,1,22.1641387,1,9.83609952,1,19.06242331,1,7.933153537,0,7.279807393
1,35.57019398,1,24.00287176,1,10.87361632,1,16.50068227,1,17.9042527,0,9.423104678,0,10.53940663
1,31.84980931,1,27.84888999,1,32.65279364,1,26.98994441,1,14.25303892,1,35.86863833,1,8.160462167
1,35.66470117,1,23.94629271,1,35.9150446,1,15.58141245,1,14.18299545,1,10.78543857,1,8.439679707
1,31.50296737,1,23.21653236,1,14.35884511,1,18.91376576,1,11.76024976,1,22.95915485,1,11.88333142
1,35.26593578,1,27.25232089,1,29.39511873,1,15.78758469,1,16.91822148,1,15.25345705,1,9.022450433
1,33.12431808,1,24.30724859,1,27.01448563,0,13.73848457,1,9.368090251,0,4.478414035,1,11.18191805
1,25.69776397,1,32.18212421,1,16.65220818,1,6.981959865,1,11.07637407,1,12.06715329,0,10.41372947
1,37.68256232,1,21.66498326,1,13.48342865,1,18.81299081,1,10.55665806,1,7.701413232,1,5.323654418
1,27.24969343,1,20.36145223,1,27.87604245,0,19.95070015,1,5.590414962,0,4.569982916,1,8.706491247
1,33.78581421,1,28.83920337,1,26.52417159,0,23.35948548,1,15.64816222,1,16.24874893,1,11.88729267
1,29.75334773,1,20.69516641,1,14.04848014,1,18.00110666,1,14.33609887,0,8.724811388,1,16.01348269
1,31.28164448,1,36.60691013,1,23.6570666,1,15.72071009,1,6.259072289,0,3.978713804,0,8.096944837
1,24.05478345,1,23.49472325,1,19.26763805,1,9.382151506,1,6.966923933,1,10.09012613,1,15.73320628
1,21.86035908,1,18.72276285,1,20.06064168,0,4.88253717,1,15.5814149,0,9.485506931,1,22.1557965
1,36.99848914,1,24.38152108,1,26.14715392,1,4.579303159,0,8.566226788,1,10.32962589,0,7.367205337
1,29.48347847,1,25.25666449,1,14.32842596,1,15.97065695,1,5.135759835,1,9.464117489,1,7.399159624
1,39.6034962,1,20.18219917,1,12.60250315,0,16.47852216,1,14.30365369,1,17.69890642,1,11.47636854
1,33.61185665,1,23.74383353,1,20.3349177,1,10.72810036,1,21.09023439,1,12.62591538,1,6.113196695
1,29.73298393,0,20.68481405,0,26.81499867,1,14.59035737,1,11.95880828,1,9.733424244,1,20.76976581
1,34.36510951,1,20.14078699,0,9.504727696,1,5.629200982,1,26.93898822,1,11.93360153,1,8.495705105
1,31.71227392,1,27.2346558,1,22.90373887,1,16.48888688,1,13.90769721,1,23.38754281,1,11.79499485
1,38.34059923,1,28.44054209,1,20.33422694,1,14.36173489,1,13.12801192,1,9.356827907,1,15.54138335
1,31.6386117,1,20.71135756,1,12.37254055,1,10.50498726,1,15.02646103,1,15.8145526,1,13.83547538
1,36.52344788,1,32.80921567,1,17.55318964,0,18.61502002,1,20.50365435,1,10.5343285,1,11.12767863
0,36.7545274,1,19.57270839,1,22.90313355,0,19.94754149,1,22.96730458,1,3.745009016,0,10.69334984
1,28.50835412,1,23.98516395,1,20.89663105,1,19.81115928,1,13.51727061,1,9.795357278,1,15.5245201
1,35.79097912,1,16.6783754,1,7.495749209,1,5.268727393,1,8.99440554,1,14.45281575,1,6.827031038
1,28.08060441,1,18.00291989,0,16.31051196,0,6.200601153,1,30.07313416,1,17.14000273,1,12.02194712
1,28.67521579,1,24.79316918,1,13.47758349,1,15.45438295,1,15.41058069,0,14.91562677,1,11.92895729
1,32.38807012,1,26.65113914,1,24.0920897,1,16.74972652,1,16.81072574,1,12.97769633,1,16.35561796
1,35.64455354,1,23.59858872,1,22.53583416,1,17.57560723,1,9.589272307,1,9.834272518,1,18.53754668
1,27.24258522,1,23.86876517,1,21.96442155,1,20.69053949,1,10.82920813,1,8.57704968,1,4.733234593
1,27.29514121,1,27.42838174,1,9.714530203,1,11.02559599,0,8.936132033,1,7.269065268,1,15.0649847
1,35.32320676,0,25.90932328,1,20.78548941,0,18.36147878,1,21.39753461,1,6.711943384,1,16.34696805
1,24.66608015,1,16.01359403,1,27.92974017,1,15.6772803,1,10.42437622,1,9.947809375,1,14.05247104
1,35.58106728,1,21.42181527,1,8.64104969,0,13.05916546,0,17.34366657,1,6.750761421,1,9.432974887
1,25.59205447,1,23.76870173,1,22.85460846,1,28.04289601,1,12.37773209,1,6.651901663,1,12.20074858
1,32.34664328,1,15.89107772,1,16.52702719,1,13.5788866,0,16.25421634,1,12.76208672,1,18.94424828
1,33.35374112,1,22.88321753,1,16.6070243,1,21.09844093,1,19.22080422,1,8.904135816,1,7.366665009
1,27.59801275,1,21.36797007,1,22.28410327,1,11.97746966,1,15.96816872,1,11.8724994,1,12.40655185
1,31.34802085,1,26.21117161,1,27.7831576,1,27.33538565,1,20.82383324,1,9.188693583,1,16.61248556
1,30.17579804,1,21.54144934,1,9.955061901,1,22.95466335,1,13.85325585,1,11.39107193,1,8.231829239
1,35.29304932,1,25.34675885,1,31.15857735,1,18.51343446,1,22.12965152,1,21.85966211,1,9.182444627
1,32.77280481,1,17.07723684,1,10.87244877,1,21.17128342,1,12.93209601,1,15.67290513,1,8.152746146
1,33.97679871,1,22.68992665,1,12.54217092,1,13.18127923,0,9.517436784,0,11.04086647,1,17.83088465
1,28.10333758,1,21.07229016,1,5.533403223,1,23.03936617,1,9.803757316,1,8.705478593,0,6.554406367
1,26.89700791,1,23.7903545,1,23.94130451,1,15.03238901,1,10.47577654,1,42.90612412,1,12.89575322
1,33.8178488,1,24.00524309,1,20.9899847,1,20.77406626,1,7.405821021,1,8.10650731,0,12.68402361
1,29.50823784,1,21.98728217,0,18.7842415,1,22.68209305,1,12.13027719,1,11.62280234,1,11.85622221
1,27.80082637,1,28.98100352,0,17.23035267,1,25.16739587,1,19.25330782,1,4.770148232,1,14.34289106
1,34.40967289,1,25.73284226,1,10.53815843,1,6.8247035,1,14.64467763,1,10.35942779,1,6.481496647
1,37.80875372,1,24.862047,1,18.7333825,1,8.798324266,1,11.28088652,0,9.745679669,1,14.20200261
1,33.56164547,1,20.9124223,1,18.65092362,0,11.99047924,1,11.96171746,1,9.476883139,1,8.443200534
1,36.96650692,1,22.52063557,1,30.2470873,1,21.36300159,1,11.30207673,1,17.91378306,1,15.17080809
1,28.03357902,1,23.46805727,1,24.2879782,1,21.47851311,1,20.60046245,1,15.39889268,1,9.652642365
1,32.79148893,1,27.1449157,0,9.386961134,1,16.42619422,1,20.27293567,1,7.581570157,1,11.46589885
1,36.07144752,1,27.65008151,1,22.28185762,1,19.62512177,1,14.3631016,1,18.82707448,1,7.248536088
1,33.99243293,0,21.5910774,1,14.60150798,1,15.54610711,1,20.57192006,1,25.19353124,1,8.25920804
1,33.28499142,1,20.21949266,1,18.68908643,1,15.79790732,1,18.42990311,1,8.596464952,1,6.457817075
1,24.69173823,1,23.55767959,1,17.25319981,1,14.28268329,1,13.75694915,1,22.55654433,1,17.5503905
1,29.72847815,1,22.46160249,1,16.58307194,1,12.62735704,1,22.0011072,1,15.2459356,1,11.25263395
1,27.82512763,1,23.87649466,1,19.39026251,1,20.94241359,1,16.34461576,1,5.328097368,1,10.14660127
1,34.06724801,1,22.1996238,1,22.88795811,1,9.512708978,1,13.87114601,0,10.00789403,1,17.7466362
1,32.95750385,1,15.4321652,1,14.50877076,1,14.65665367,1,13.26464162,1,9.228729152,1,8.142449855
1,41.36724255,1,26.23924953,1,27.91488987,1,18.98367164,1,18.08877195,1,7.416308147,1,11.87322587
1,36.45699823,1,23.56257953,1,21.84303904,1,16.09864914,1,9.093304943,1,8.941574503,1,15.66233706
