cov_n100,len_n100,cov_n200,len_n200,cov_n300,len_n300,cov_n500,len_n500,cov_n800,len_n800,cov_n1200,len_n1200,cov_n1500,len_n1500
1,39.26576797,1,31.36642017,1,29.91917096,1,29.36339496,0,29.25331428,1,23.69681813,1,26.4935067
1,39.68887576,1,27.32478185,0,26.14127047,1,27.52993476,1,36.69834842,1,25.70080723,1,26.00967998
1,41.2490136,1,31.74079569,0,31.07171104,1,23.35037311,1,23.73091157,1,30.64866526,1,25.65341563
1,41.4883151,1,31.69872603,1,45.32789182,1,28.23135753,1,24.90747776,1,28.92416249,1,24.28742454
1,43.83740042,1,25.99829142,1,22.87739022,1,24.50160457,1,23.14482207,1,24.90594539,1,24.55101111
1,33.10908981,1,29.31527356,1,25.80875247,1,29.3371941,1,23.17901613,1,22.20091971,1,25.54520596
1,39.39710504,1,28.73832383,1,30.0547507,0,24.81544403,0,24.0537395,1,29.46015386,1,23.75486983
1,44.81109452,1,26.24991163,0,28.71490238,0,23.47677476,1,24.27057797,1,26.66355219,1,25.00305753
1,40.56822134,1,26.90691229,1,37.58529858,1,32.77853031,1,30.58263515,1,28.77116877,1,26.82458658
1,40.28215684,1,29.15542532,1,26.91044177,1,25.33285786,1,29.06755237,0,26.62652027,1,22.62062367
1,36.65439117,1,36.21993807,1,34.87450469,1,24.62744085,1,24.01142894,1,26.4594776,0,23.8477062
1,38.55289642,1,28.24246355,1,39.52502824,1,26.30209043,1,28.93655691,1,24.11684023,1,26.69106996
1,35.49472456,1,31.54516317,1,24.39810189,1,24.81265882,0,26.16709083,0,21.3553018,1,22.85697801
1,39.586052,1,31.10926188,1,30.11627606,1,29.71547869,1,26.06715598,1,23.9327008,0,23.42396803
1,35.15543735,1,34.51480121,1,25.83411267,1,24.09958648,1,25.36673323,1,24.10109834,1,24.11952059
1,37.82004486,1,31.61214715,1,33.26948278,1,25.81880448,1,30.56658534,1,23.30740937,1,23.30447281
1,34.90633993,1,27.60441543,1,33.64682079,1,25.66340645,1,24.79742814,1,30.04893991,1,21.79205118
1,41.62073483,1,31.62724391,1,48.64715512,1,33.74160054,1,34.55294455,1,23.13203705,1,22.98577905
